CO_IES,Instituicao,CO_CATEGAD,CO_CURSO,NO_CURSO,Municipio,UF,TP_SEXO,NU_IDADE,QE_I01,QE_I02,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I24,QE_I25,QE_I26,NT_GER
1059,FACULDADE LOURENÇO FILHO (FLF),4,17898,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,B,B,C,A,C,D,A,F,A,D,D,B,B,C,E,B,A,A,A,A,B,A,B,49.0
1059,FACULDADE LOURENÇO FILHO (FLF),4,17898,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,C,B,C,B,D,D,A,D,A,D,D,B,E,C,E,E,A,A,A,C,A,A,B,26.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,B,D,B,D,B,A,A,A,E,D,B,E,D,B,A,A,A,A,A,A,A,B,47.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,C,D,C,B,D,C,A,D,A,B,D,D,A,B,A,A,A,F,A,A,A,A,D,44.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,26,C,C,B,B,C,B,A,D,A,C,E,B,C,B,B,A,A,A,A,A,B,A,B,36.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,27,C,B,B,D,A,D,A,A,A,A,B,D,A,A,E,A,C,A,A,A,A,A,B,37.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,B,B,E,D,C,A,D,A,B,F,D,A,C,A,A,A,A,A,A,A,B,B,33.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,25,C,A,C,B,A,D,A,D,A,D,C,B,E,A,E,A,A,A,A,A,A,B,B,36.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,A,B,E,D,D,A,D,A,D,E,D,D,B,A,A,B,D,A,A,A,A,B,32.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,30,A,B,C,B,D,D,A,A,A,D,D,E,A,A,A,A,A,A,A,A,B,A,B,51.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,B,B,C,B,C,C,B,D,A,F,E,C,C,A,A,A,A,A,A,A,A,A,B,28.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,A,C,B,D,D,E,A,D,A,A,B,D,A,B,A,A,A,A,A,A,A,B,B,51.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,31,A,B,C,B,A,E,B,A,A,C,E,C,B,C,D,A,A,A,A,A,A,A,B,29.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,B,C,A,D,D,A,A,A,D,C,B,F,F,A,A,A,A,A,A,A,B,B,61.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,B,C,B,B,C,A,B,A,C,F,B,E,B,C,A,A,F,A,A,B,A,F,40.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,A,C,D,C,C,A,A,A,D,F,D,A,D,E,A,D,F,A,A,A,A,G,47.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,C,A,A,D,E,A,D,A,C,B,D,A,A,A,A,E,F,A,A,A,A,B,52.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,B,B,B,D,D,A,D,A,C,B,B,D,A,A,A,A,A,A,A,A,A,F,47.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,E,E,D,A,B,C,A,A,A,B,B,B,E,A,A,A,A,A,A,C,A,B,A,43.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,C,B,C,B,D,D,A,A,A,B,B,A,A,B,A,A,A,F,A,A,A,A,F,60.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,C,D,D,B,B,B,A,A,A,C,D,A,E,D,E,A,A,A,A,A,E,A,A,32.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,23,B,C,C,D,D,D,A,D,A,E,A,B,D,A,B,A,A,F,A,A,A,B,D,35.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,B,C,B,D,C,A,A,A,C,D,D,A,A,A,A,A,A,A,A,A,B,B,35.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,B,D,B,B,D,C,A,B,A,B,D,B,D,A,A,A,A,A,A,A,B,A,B,39.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,B,B,D,D,C,A,D,A,B,F,B,C,C,A,A,A,A,A,A,A,B,B,36.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,C,B,A,A,D,C,A,D,A,B,F,D,C,B,C,H,C,F,A,A,E,A,B,28.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,C,B,C,B,D,D,A,D,A,F,E,D,A,C,A,I,A,A,A,A,A,A,A,47.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,A,B,D,A,D,C,A,A,A,C,F,D,F,A,A,A,E,F,A,D,A,A,B,46.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,22,C,A,D,A,D,C,A,A,A,B,B,D,E,B,A,A,A,F,A,A,A,A,B,37.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,A,A,C,C,D,D,A,A,A,D,E,B,C,B,A,A,A,A,A,A,B,A,B,60.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,C,B,B,E,C,C,A,C,A,C,C,D,F,A,B,A,A,A,A,A,A,A,C,33.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,24,C,B,C,A,C,D,A,D,A,D,D,D,A,A,A,A,E,A,A,A,A,B,B,47.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,B,C,A,D,D,A,D,A,C,C,D,E,B,A,A,B,A,A,A,A,B,A,50.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,C,B,C,B,C,C,A,D,A,F,E,D,A,C,A,A,A,C,A,A,B,A,B,42.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,B,C,D,B,B,C,A,D,A,E,D,C,C,A,B,A,A,F,A,A,D,A,B,37.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,A,E,E,D,C,A,A,A,A,D,E,B,E,C,A,A,A,A,A,A,B,A,A,46.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,B,C,A,D,B,A,A,A,C,D,D,B,D,C,A,A,A,A,A,B,A,B,35.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,27,B,B,B,B,B,C,A,A,A,B,F,D,C,A,B,A,A,A,A,A,A,A,B,28.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,C,A,A,D,C,C,A,D,A,C,C,B,E,A,A,A,A,A,A,A,E,B,B,29.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,D,C,E,D,C,A,D,A,F,D,A,A,E,E,A,A,A,A,A,B,A,B,44.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,22,C,C,D,B,D,C,A,A,A,D,D,B,C,A,A,A,A,A,A,A,A,A,B,46.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,21,B,C,C,B,C,D,A,C,A,F,E,B,B,D,A,A,A,A,A,A,B,A,B,60.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,28,D,D,D,D,A,B,E,F,A,D,B,B,D,A,A,A,A,A,A,A,B,E,A,22.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,C,B,C,A,A,C,A,D,A,D,D,B,D,A,A,A,B,A,A,D,A,B,B,24.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,24,C,B,C,B,D,C,A,D,A,B,D,B,F,C,A,A,A,A,A,A,D,A,A,38.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,23,A,C,B,D,C,C,A,D,A,B,B,B,E,C,E,A,A,A,A,A,A,A,B,46.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,22,B,A,C,B,C,D,A,C,A,D,E,F,A,A,E,A,B,C,A,A,A,B,B,34.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,28,C,B,C,B,C,C,B,D,A,B,B,C,E,B,D,A,A,A,A,A,A,A,B,34.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,F,26,C,B,A,A,B,B,A,A,A,D,E,B,E,C,A,A,A,F,A,A,A,A,B,32.0
95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ (UVA),2,18584,CIÊNCIA DA COMPUTAÇÃO,Sobral,CE,M,54,C,A,B,A,D,C,A,D,A,D,B,C,G,F,E,A,A,A,A,A,A,B,A,47.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,44,C,B,C,B,C,D,B,D,A,B,B,C,E,F,E,B,A,A,A,A,B,A,A,44.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,21,C,C,D,D,B,C,A,D,A,C,D,B,C,B,A,B,A,A,A,A,B,A,A,38.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,37,D,C,D,C,D,E,A,D,A,A,B,A,A,A,E,E,A,A,A,A,A,A,F,20.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,22,C,B,D,B,D,C,A,D,A,D,D,B,E,A,B,E,A,A,A,B,A,A,B,28.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,22,C,B,C,B,D,C,A,D,A,D,D,B,D,A,E,E,A,A,A,C,A,A,A,20.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,21,C,A,B,A,C,C,A,C,A,B,B,B,B,A,A,C,A,A,A,E,A,A,B,53.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,22,C,C,C,B,D,D,B,D,A,C,C,C,B,B,E,E,A,A,A,D,A,A,B,43.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,B,D,E,D,D,C,A,D,A,B,C,C,C,B,E,E,A,A,A,D,A,A,A,20.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,C,B,C,D,D,C,B,D,A,D,A,C,B,C,E,E,A,A,A,A,A,A,A,28.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,44,A,B,D,B,C,D,C,D,A,C,B,B,C,D,E,B,A,A,A,A,B,A,B,26.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,B,D,C,B,D,D,A,A,A,C,F,B,C,B,D,B,A,A,A,A,B,A,C,44.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,30,C,B,C,C,D,C,A,A,A,D,C,B,B,A,E,E,A,A,A,A,A,A,F,38.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,C,B,B,B,C,C,A,D,B,B,C,B,E,B,D,C,A,A,A,E,A,B,B,51.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,24,D,A,C,B,D,D,A,D,A,D,C,B,G,C,E,E,A,A,A,A,A,B,A,42.0
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA (UNIGRANDE),4,46377,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,C,A,A,C,B,B,A,D,A,B,E,A,A,B,E,B,A,A,A,A,E,A,B,30.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,33,C,C,C,B,D,C,B,D,A,D,D,C,C,D,E,C,A,A,A,A,A,A,C,61.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,30,B,A,C,B,D,C,A,A,A,D,B,B,C,D,D,E,A,A,A,A,B,A,B,34.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,26,B,A,C,E,E,D,B,B,A,D,C,C,D,B,E,H,A,F,A,A,A,A,B,58.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,22,B,A,A,A,D,C,A,D,A,E,D,B,D,D,E,H,A,A,A,A,B,A,A,36.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,34,C,B,B,E,D,D,B,A,A,E,E,C,C,C,E,B,A,A,A,A,B,A,B,57.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,30,B,A,B,E,D,D,A,A,A,D,D,B,C,D,E,E,A,A,A,A,B,A,B,34.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,C,B,C,D,C,D,A,C,A,B,E,B,B,D,E,B,F,F,A,A,A,A,B,34.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,B,D,D,C,D,D,A,D,A,E,E,B,D,F,E,J,A,A,A,A,B,A,B,50.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,31,C,B,B,A,D,D,A,D,A,D,D,B,B,F,E,H,A,A,A,A,B,A,B,43.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,C,B,B,E,C,D,A,A,A,D,D,D,A,C,C,B,A,A,A,A,B,A,B,54.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,25,C,B,C,B,D,C,A,C,A,E,E,B,C,F,E,B,A,D,A,A,B,A,C,53.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,28,D,C,B,C,D,E,A,A,A,E,F,B,C,E,E,B,A,D,A,A,B,A,B,54.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,25,B,B,C,A,D,C,A,D,A,D,E,B,C,E,C,H,A,A,A,F,B,A,A,40.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,27,A,D,D,B,D,E,A,D,A,F,E,C,B,D,D,B,A,A,A,A,B,A,B,67.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,24,A,C,D,B,D,C,A,A,A,A,B,B,E,B,E,H,A,A,A,A,B,A,B,32.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,26,A,B,C,C,D,D,A,D,A,D,E,B,C,B,A,E,A,A,A,A,B,A,B,36.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,C,B,D,B,D,C,A,D,A,B,B,B,D,C,D,C,A,A,A,E,A,A,B,33.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,C,C,C,B,B,B,A,A,A,D,E,B,C,E,C,I,A,A,A,A,B,A,B,44.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,27,C,B,D,D,D,A,A,D,A,D,F,B,B,E,C,B,A,D,A,A,B,A,B,49.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,36,B,B,B,E,D,E,B,D,A,D,D,C,C,E,E,D,A,A,A,D,B,D,E,50.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,D,B,C,B,D,D,A,A,A,A,C,B,E,D,C,D,A,A,A,D,A,A,F,45.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,36,A,D,C,E,D,E,A,D,A,C,C,B,D,B,E,C,A,A,A,E,A,A,A,33.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,B,B,C,C,D,C,B,A,A,D,F,C,C,E,E,B,A,A,A,A,B,A,B,50.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,30,A,B,C,D,E,C,B,C,A,B,C,C,B,C,E,B,A,B,A,A,D,A,A,46.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,31,C,D,C,D,E,B,A,F,A,D,D,B,B,B,D,H,A,A,B,A,B,A,G,36.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,27,D,B,D,A,C,D,A,D,A,D,D,B,D,B,C,C,A,A,A,B,A,A,B,45.0
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,4,59122,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,24,B,A,B,C,D,E,A,A,A,B,D,B,C,F,D,B,A,A,A,A,B,A,B,63.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,36,D,A,C,A,C,D,E,D,A,C,C,C,C,B,E,A,A,B,A,A,B,A,A,55.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,C,B,C,A,D,D,A,A,A,F,F,B,D,E,D,A,A,A,A,A,B,A,B,48.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,A,C,D,C,E,E,A,D,A,D,D,B,D,A,A,A,F,B,A,D,A,A,G,32.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,21,B,C,D,A,D,E,A,A,A,B,E,B,F,C,A,A,A,B,A,A,A,A,B,45.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,21,C,A,B,B,E,D,A,A,A,B,D,B,D,A,A,A,F,B,A,D,A,B,D,45.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,35,D,B,C,E,C,D,A,D,A,E,E,A,A,D,B,A,B,C,A,A,B,A,C,36.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,B,C,C,B,C,D,A,D,A,D,B,B,E,B,A,A,A,B,A,A,A,A,B,42.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,21,B,A,C,D,D,D,A,A,A,E,E,D,A,D,C,A,B,B,A,A,B,A,B,43.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,1181115,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,22,C,B,C,B,D,B,A,D,A,C,B,B,D,A,B,A,F,A,A,B,A,A,B,37.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,5000143,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,23,C,A,B,C,B,D,A,D,A,C,D,B,D,B,A,H,A,B,A,A,A,B,B,40.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,5000143,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,32,C,C,E,B,E,B,B,D,A,D,D,C,D,D,E,A,F,B,A,A,D,A,B,27.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,5000143,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,F,20,A,B,C,A,C,E,A,D,A,D,D,B,D,E,D,A,F,B,A,A,B,A,C,45.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,5000143,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,29,B,B,B,B,D,D,A,D,A,D,D,B,C,B,C,H,A,C,A,D,A,A,A,56.0
1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,5000143,CIÊNCIA DA COMPUTAÇÃO,Fortaleza,CE,M,30,C,A,B,A,D,C,B,A,A,F,D,C,E,B,E,A,F,A,A,D,A,A,C,55.0
