NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
2017,2564,1,10028,1502,99808,1,2505105,25,2,26,F,2008.0,2010.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DCDBCEAD,1011111.0,CDBBEEDAEBAEAACDDCBCAEEADEB,090090000110900919000111000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,34.0,66.2,75.0,53.0,51.0,55.0,50.0,55.0,75.0,50.0,23.2,27.3,0.0,0.0,0.0,0.0,D,D,C,C,C,B,B,A,C,A,D,A,E,C,D,E,A,B,A,A,A,B,A,A,25.0,A,A,B,C,A,B,C,E,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,A,H,I,I,A,D,D,B,E,A,B,A,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,24,F,2010.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DCABDECD,1010101.0,CEEBABAACCACADCBCABEBDEBADD,090090000010910909001010111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,32.2,47.8,50.0,44.5,42.0,50.0,40.0,47.0,55.0,45.0,27.0,31.8,0.0,0.0,0.0,0.0,C,D,B,D,D,C,B,B,D,B,A,A,A,B,B,H,A,A,A,A,F,F,A,A,24.0,A,A,B,A,A,B,C,E,H,C,6.0,6.0,4.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,A,B,H,F,A,C,D,D,A,C,C,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,23,F,2011.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,EBCBCEAD,11111.0,BD.CCCECADCECABCBCBBBDEADDD,090190001000900909001011011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,37.1,64.5,62.5,67.5,44.0,60.0,40.0,91.0,55.0,100.0,28.0,31.8,6.7,0.0,20.0,0.0,D,C,C,B,C,B,D,C,C,B,A,A,B,B,C,B,C,B,A,A,A,D,A,A,24.0,A,A,B,C,A,C,D,E,G,A,4.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,A,J,H,F,A,C,D,D,A,C,C,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,24,M,2010.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BEAEDEBE,100.0,AACDBCEAAABBBDCECDBAAEDABDC,091090001001910909010101010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,33.3,40.5,12.5,82.5,92.0,60.0,100.0,73.0,65.0,75.0,30.9,36.4,0.0,0.0,0.0,0.0,D,D,C,A,B,B,A,C,B,A,A,A,B,A,B,E,A,B,A,A,F,F,A,A,25.0,A,A,B,C,B,A,B,E,H,A,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,D,A,A,D,A,A,D,B,A,A,A,A,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,22,M,2012.0,2015.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BABBCEDD,111101.0,EECCADCACEADBEECAADBBDCAADD,191190000010901909101001111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,49.4,60.9,62.5,58.5,69.0,65.0,70.0,48.0,60.0,45.0,45.5,50.0,20.0,0.0,10.0,50.0,B,D,C,B,B,B,D,D,D,A,D,A,B,B,B,E,B,A,A,A,A,F,A,A,25.0,A,A,B,C,B,B,C,A,H,C,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,3.0,5.0,8.0,4.0,3.0,3.0,D,C,I,I,A,B,D,E,A,C,C,C,C,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,30,F,2007.0,2008.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DECDCEEE,1100.0,BECAAECCABDDAACDDABBECCDADB,091090001100900919000000110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,28.1,42.8,25.0,69.5,67.0,55.0,70.0,72.0,60.0,75.0,23.2,27.3,0.0,0.0,0.0,0.0,D,C,A,B,B,C,E,D,D,A,D,A,A,A,B,D,A,B,A,A,D,F,A,A,25.0,A,A,A,H,B,C,D,E,E,C,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,4.0,3.0,3.0,6.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,3.0,5.0,5.0,1.0,6.0,6.0,6.0,A,A,G,D,A,A,D,E,A,A,B,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,25,M,2009.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,CCABAEAD,11010111.0,CDCBACEEABDDCABEEBDAABEBEBD,091090001100900909110010001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,39.8,73.8,75.0,72.0,67.0,75.0,65.0,77.0,85.0,75.0,28.5,31.8,10.0,20.0,10.0,0.0,B,D,B,A,B,C,B,C,E,A,D,A,A,B,B,C,A,E,E,A,A,D,A,D,25.0,A,A,A,H,B,C,C,E,E,A,4.0,4.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,3.0,7.0,1.0,6.0,6.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,7.0,8.0,8.0,8.0,1.0,1.0,5.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,B,D,A,B,D,E,C,C,C,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,20,F,2013.0,2014.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DADBCEDD,11101.0,EBCBBDDDCDCEDCBBDABBBADAADD,191090000000900919001001111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,42.5,62.8,50.0,82.0,67.0,75.0,65.0,97.0,85.0,100.0,35.7,36.4,31.7,40.0,30.0,25.0,D,C,C,B,B,B,A,D,C,A,D,A,A,D,B,E,A,A,A,A,D,B,A,C,25.0,A,A,B,A,B,A,E,E,H,F,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,A,B,I,I,A,D,D,E,A,B,B,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,23,M,2011.0,2014.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DBEECECE,1100.0,CEECCDDAABDEDCBAAABAAEEAADD,090190001100900909010111111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,42.8,49.2,25.0,85.5,76.0,60.0,80.0,95.0,75.0,100.0,40.7,45.5,13.3,0.0,40.0,0.0,D,D,B,C,D,D,D,D,C,A,A,A,C,E,F,E,B,A,A,A,C,F,A,D,24.0,A,A,B,C,A,C,C,A,B,A,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,1.0,1.0,2.0,4.0,3.0,4.0,6.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,6.0,D,C,A,D,A,B,D,C,A,B,A,D,D,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,22,M,2013.0,2014.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BCBECEED,1101101.0,ABDACDAAAEACEDBEECDBBEBBADD,090090001010910909101100111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,45.7,62.9,62.5,63.5,58.0,50.0,60.0,69.0,45.0,75.0,40.0,40.9,35.0,20.0,10.0,75.0,B,C,E,A,B,D,B,D,D,A,D,A,B,B,B,E,A,B,A,A,A,B,A,A,25.0,A,A,B,C,B,D,D,A,E,C,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,A,I,I,A,A,D,D,A,A,A,A,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,22,M,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BCDBCEEA,1011100.0,EEDACDAEEEAAABBDEACAAEEAADD,190090000010900909010111111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,43.9,63.2,50.0,83.0,78.0,70.0,80.0,88.0,40.0,100.0,37.5,40.9,18.3,20.0,10.0,25.0,C,C,C,B,B,C,B,D,E,A,D,A,C,C,B,F,A,A,A,A,E,E,A,C,25.0,A,A,B,C,B,B,B,E,H,A,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,3.0,5.0,6.0,6.0,7.0,7.0,8.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0,6.0,5.0,B,J,H,D,A,D,D,D,C,B,B,B,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,22,F,2011.0,2013.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BDDDDEBA,100.0,ADCADCDADEEDBCBCCADABBEAABB,091090000000900909111011100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,29.7,36.3,12.5,72.0,77.0,65.0,80.0,67.0,55.0,70.0,27.5,31.8,3.3,0.0,10.0,0.0,C,C,C,B,B,C,B,B,B,A,D,A,B,D,B,H,A,B,A,A,A,E,A,A,25.0,A,A,B,C,B,C,C,E,E,C,6.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,5.0,6.0,5.0,A,C,I,I,A,C,D,C,A,B,C,C,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,28,M,2007.0,2012.0,4.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,CCDECEEA,11001100.0,ADBADCBACDECADAEDADAAAEDADD,090090100000910919110010111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,38.8,50.6,50.0,51.5,37.0,25.0,40.0,66.0,50.0,70.0,34.8,40.9,0.0,0.0,0.0,0.0,D,E,A,C,B,D,B,D,D,A,B,A,A,A,B,E,A,E,D,A,C,F,A,C,25.0,A,A,A,B,B,E,D,E,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,3.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,A,A,F,D,A,D,D,C,A,B,A,A,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,25,F,2009.0,2013.0,4.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BDDBCEBC,11100.0,CDCCBDEECEDDADCCEBAABABDAED,091190000000910909011000101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,32.1,47.3,37.5,62.0,75.0,75.0,75.0,49.0,65.0,45.0,27.0,31.8,0.0,0.0,0.0,0.0,C,D,C,B,A,B,B,B,D,A,D,A,B,B,B,D,A,A,A,A,F,B,F,A,25.0,A,A,C,C,A,C,D,D,H,A,5.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,4.0,2.0,3.0,3.0,2.0,7.0,7.0,5.0,2.0,4.0,4.0,1.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,A,G,I,I,A,A,C,B,C,C,B,C,C,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,22,F,2012.0,2013.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DEBBCEBB,111100.0,ACBACEEECCEEDBEECADAABEBADD,090090000000901909110010111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,32.3,45.0,50.0,37.5,62.0,70.0,60.0,13.0,65.0,0.0,28.0,31.8,6.7,20.0,0.0,0.0,C,D,C,A,B,C,A,D,D,A,D,A,B,D,B,E,A,A,A,A,F,F,A,E,25.0,A,A,B,C,B,C,D,E,A,A,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,A,G,I,I,A,D,D,D,A,A,B,A,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,25,M,2009.0,2011.0,4.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,CDCACCCD,10001001.0,CBEABDCAACEBDCEEEADAAAEABCC,090090001001901909110011000,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,25.9,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.8,0.0,0.0,0.0,0.0,B,C,C,C,B,C,D,D,C,A,A,A,B,B,B,E,A,B,A,I,A,F,A,A,25.0,A,A,B,A,A,A,E,A,H,C,5.0,3.0,3.0,3.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,7.0,2.0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,3.0,5.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,2.0,4.0,5.0,1.0,3.0,4.0,6.0,D,J,F,D,A,C,D,C,E,C,C,C,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,25,M,2010.0,2011.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DCBEEBCD,1100001.0,BDCCCBBEACCBAECCEBBDAEEBDEE,091190101001900909000110000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,37.3,59.1,37.5,91.5,87.0,75.0,90.0,96.0,80.0,100.0,30.0,31.8,20.0,20.0,40.0,0.0,B,C,B,B,B,B,D,D,C,A,C,A,B,B,C,B,A,F,E,H,A,B,A,C,25.0,A,A,B,C,B,B,D,E,G,C,5.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,1.0,6.0,6.0,5.0,6.0,6.0,1.0,4.0,4.0,6.0,1.0,6.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,4.0,3.0,5.0,6.0,A,A,B,D,A,A,D,B,A,C,C,B,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,24,M,2010.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DCCBCEBD,1011101.0,CDCEDADDADACECEDACBABACBACD,091091001010901909011000101,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,555.0,555.0,35.5,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,40.9,0.0,0.0,0.0,0.0,B,C,D,A,A,C,D,D,D,A,F,A,E,D,B,B,A,B,A,A,A,F,A,A,25.0,A,A,B,A,A,D,D,E,H,C,4.0,3.0,3.0,3.0,3.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0,C,F,I,I,A,B,D,E,E,C,D,C,C,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,26,M,2009.0,2011.0,4.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,DCBDDEBC,1100100.0,CCBAAABDDBABAADCCAACAEDAAAA,090091100111900909000101100,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,336.0,555.0,555.0,29.9,22.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,36.4,10.0,0.0,30.0,0.0,C,C,C,A,A,A,D,D,D,A,A,A,E,D,B,D,A,C,A,A,A,C,A,A,25.0,A,A,B,H,A,B,B,A,H,A,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,2.0,3.0,5.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,3.0,1.0,3.0,4.0,5.0,A,D,I,I,A,A,D,E,A,D,A,C,B,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
2017,2564,1,10028,1502,99808,1,2505105,25,2,26,M,2011.0,2012.0,3.0,0,1,8,0,0,0,27,0,5,0,CCBBCEAD,CCBBCEAD,EACCBABBABABCDEEDCDABEEAADD,EXCCXABBABABXDEXDXDABEEAADD,BCDBDEAB,1010110.0,CDACDCBACBACBBEDCABAAABAADD,090190100110901909010001111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,43.1,52.6,50.0,56.5,58.0,70.0,55.0,55.0,75.0,50.0,39.9,45.5,8.3,0.0,0.0,25.0,C,C,C,A,A,C,D,D,C,A,D,A,D,B,B,E,B,E,C,A,A,E,A,A,25.0,A,A,D,H,A,E,D,E,E,E,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,A,C,B,C,A,A,C,A,A,A,A,A,A,QUÍMICA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Campina Grande,PB
