index,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
6972,2017,1805,4,10020,4004,48205,1,2607901,26,2,24,M,2010.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6973,2017,1805,4,10020,4004,48205,1,2607901,26,2,25,M,2009.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DDBBCEBB,111100.0,BCBDACBDCEB.CACBACBDCDEBACD,010001000000900099110011000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,29.3,53.2,50.0,58.0,59.0,75.0,55.0,57.0,85.0,50.0,21.3,25.0,0.0,0.0,0.0,0.0,A,B,C,D,C,E,B,D,C,E,A,A,E,D,C,B,E,E,E,B,A,A,A,A,26.0,B,A,B,A,A,E,B,E,E,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6974,2017,1805,4,10020,4004,48205,1,2607901,26,2,20,M,2013.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBCEBE,1111100.0,CAEDEDADAAAEBBEDDADDABAACDA,001000001000900099010100000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,25.7,60.3,62.5,57.0,62.0,70.0,60.0,52.0,60.0,50.0,14.2,16.7,0.0,0.0,0.0,0.0,C,D,A,B,B,C,A,B,,A,D,A,D,D,B,C,A,A,A,E,A,A,A,A,26.0,A,B,B,A,B,B,B,E,A,E,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6975,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2008.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6976,2017,1805,4,10020,4004,48205,1,2607901,26,2,21,M,2013.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EECDEECD,101.0,BABCBDCEACEDABADECBEBCDCADD,000110011011901099100000000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,31.4,40.8,25.0,64.5,59.0,75.0,55.0,70.0,50.0,75.0,28.3,33.3,0.0,0.0,0.0,0.0,B,C,C,C,A,B,B,D,C,A,C,A,B,D,B,D,A,C,C,B,A,A,A,A,26.0,B,A,B,B,A,E,D,D,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6977,2017,1805,4,10020,4004,48205,1,2607901,26,2,29,M,2007.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCECCAAB,11001010.0,DABBACDAEDBACCCABBBDABEACAA,000001100100910099110110010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,33.8,36.6,50.0,16.5,8.0,40.0,0.0,25.0,25.0,25.0,32.9,37.5,6.7,0.0,20.0,0.0,C,D,C,B,B,C,D,A,D,A,B,A,B,D,A,E,A,D,E,E,A,A,A,E,26.0,D,A,B,E,B,C,D,D,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6978,2017,1805,4,10020,4004,48205,1,2607901,26,2,24,M,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6979,2017,1805,4,10020,4004,48205,1,2607901,26,2,22,M,2012.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BBABBEED,10101.0,*ACACDEDBEAEBEDDDCBEDAACDBE,000000000000900099100000101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,14.8,27.5,37.5,12.5,14.0,70.0,0.0,11.0,55.0,0.0,10.6,12.5,0.0,0.0,0.0,0.0,D,E,C,B,B,D,E,D,C,A,A,A,D,D,B,C,B,B,A,B,A,A,A,A,26.0,B,A,A,B,A,A,B,E,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6980,2017,1805,4,10020,4004,48205,1,2607901,26,2,28,F,2006.0,2015.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CEBBCEBD,10111101.0,DEACBDBEABEADCBCECEECECADBD,000110011010910099000000100,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,34.2,62.4,75.0,43.5,87.0,75.0,90.0,0.0,0.0,0.0,24.8,29.2,0.0,0.0,0.0,0.0,D,D,A,B,B,C,A,C,E,A,B,A,E,D,B,C,E,E,E,B,A,A,A,A,43.0,B,A,B,G,A,E,C,A,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6981,2017,1805,4,10020,4004,48205,1,2607901,26,2,30,M,2005.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6982,2017,1805,4,10020,4004,48205,1,2607901,26,2,24,M,2013.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACABCEBE,1011100.0,BABBECCDAAADEEEDEDCDABEEEDB,000001001001900099010110000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,30.3,50.8,50.0,52.0,32.0,40.0,30.0,72.0,60.0,75.0,23.5,25.0,15.0,0.0,45.0,0.0,E,E,C,A,A,C,A,D,D,A,B,A,D,D,B,F,C,D,E,E,A,A,A,A,26.0,B,A,B,A,B,A,D,E,E,F,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6983,2017,1805,4,10020,4004,48205,1,2607901,26,2,22,M,2012.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BADBCEBD,11101.0,AAEABACDADBDDEBDAADDCDDBADA,101010001101900099010001000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,34.7,53.8,50.0,59.5,67.0,75.0,65.0,52.0,80.0,45.0,28.3,33.3,0.0,0.0,0.0,0.0,B,D,B,A,C,C,B,C,C,A,A,A,E,E,B,D,C,B,A,E,A,A,A,A,26.0,B,A,B,C,A,B,C,B,E,F,5.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,3.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6984,2017,1805,4,10020,4004,48205,1,2607901,26,2,24,M,2010.0,2015.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BADEECBD,1.0,DABCBCAABEEDBCADECDCCABCBDA,000111000011911099000000000,555.0,555.0,555.0,555.0,555.0,555.0,336.0,336.0,555.0,555.0,555.0,20.5,7.5,12.5,0.0,0.0,50.0,0.0,0.0,50.0,0.0,24.8,29.2,0.0,0.0,0.0,0.0,C,D,C,D,C,B,D,D,C,A,D,A,A,B,B,D,A,F,C,C,A,A,A,D,26.0,A,A,A,K,B,C,C,E,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6985,2017,1805,4,10020,4004,48205,1,2607901,26,2,34,M,2000.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCAECEEE,1001100.0,BB*CEABEADEECDADBDAEBBBCBAD,000100011110901099000100010,555.0,555.0,555.0,555.0,555.0,333.0,555.0,336.0,333.0,333.0,333.0,29.1,31.3,37.5,22.0,44.0,60.0,40.0,0.0,60.0,0.0,28.3,33.3,0.0,0.0,0.0,0.0,C,C,D,B,B,B,B,D,E,B,D,A,C,C,C,B,D,D,E,B,A,A,A,A,26.0,A,A,D,G,A,C,B,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6986,2017,1805,4,10020,4004,48205,1,2607901,26,2,21,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6987,2017,1805,4,10020,4004,48205,1,2607901,26,2,22,M,2012.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CDBBCEBE,10111100.0,EAACBCEEABEBDECDCCCDBBECBAD,000111011010900099010110010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,46.3,61.5,62.5,60.0,65.0,65.0,65.0,55.0,75.0,50.0,41.2,41.7,38.3,0.0,45.0,70.0,D,E,A,A,A,B,E,A,D,A,A,A,D,D,B,B,B,E,E,C,A,A,A,A,26.0,A,B,C,A,A,C,B,D,H,A,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,7.0,5.0,3.0,1.0,3.0,4.0,7.0,3.0,4.0,3.0,5.0,6.0,3.0,7.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,7.0,4.0,7.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6988,2017,1805,4,10020,4004,48205,1,2607901,26,2,35,M,2001.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6989,2017,1805,4,10020,4004,48205,1,2607901,26,2,35,M,2000.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6990,2017,1805,4,10020,4004,48205,1,2607901,26,2,22,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6991,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2011.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECDBDEAC,1010110.0,CCECBACEADEDBCACABEDDDABECB,011110011111911099010001000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,46.6,48.0,50.0,45.0,40.0,40.0,40.0,50.0,50.0,50.0,46.1,54.2,0.0,0.0,0.0,0.0,D,D,E,B,B,C,B,D,E,A,A,A,B,D,B,B,B,E,A,E,A,A,A,A,26.0,E,A,B,C,A,B,C,D,E,H,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6992,2017,1805,4,10020,4004,48205,1,2607901,26,2,21,M,2013.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DDCBEEAD,10111.0,ABABDDDEABEBBCDACCADCBCABBD,100000111010910099010100000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,30.4,36.8,50.0,17.0,34.0,50.0,30.0,0.0,0.0,0.0,28.3,33.3,0.0,0.0,0.0,0.0,C,D,C,D,D,C,B,B,C,A,D,A,B,C,B,D,B,E,E,E,A,A,A,D,26.0,A,A,B,C,B,B,B,E,E,C,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,6.0,5.0,5.0,5.0,6.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6993,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6994,2017,1805,4,10020,4004,48205,1,2607901,26,2,25,M,2009.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCDCBEDA,1000100.0,DCDBBDEACBDDEACEACECEDACEBD,010010000001900199001000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,25.7,41.4,25.0,66.0,59.0,55.0,60.0,73.0,65.0,75.0,20.4,20.8,18.3,0.0,35.0,20.0,B,E,C,A,B,C,A,B,B,B,D,A,B,B,C,B,D,D,E,K,A,A,A,A,26.0,A,A,B,C,A,A,B,E,E,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6995,2017,1805,4,10020,4004,48205,1,2607901,26,2,25,M,2008.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
